Date,Open,High,Low,Close,Adj Close,Volume,YearMonth,Open_MA20,Open_MA50,Open_MA200,High_MA20,High_MA50,High_MA200,Low_MA20,Low_MA50,Low_MA200,Close_MA20,Close_MA50,Close_MA200,Adj Close_MA20,Adj Close_MA50,Adj Close_MA200,Volume_MA20,Volume_MA50,Volume_MA200,Daily_Return,Daily_Return_Pct
2011-02-10,21.010000228881836,21.350000381469727,21.010000228881836,21.239999771118164,16.324533462524414,256000,2011-02,21.192000007629396,,,21.379500007629396,,,21.072500133514403,,,21.230499935150146,,,16.317232608795166,,,1217515.0,,,0.004730549888125379,0.47305498881253794
2011-02-11,21.11000061035156,21.38999938964844,21.020000457763672,21.38999938964844,16.439817428588867,175600,2011-02,21.171000003814697,,,21.348999977111816,,,21.0645001411438,,,21.237499904632568,,,16.32261257171631,,,449450.0,,,0.00706200678439628,0.706200678439628
2011-02-14,21.209999084472656,21.549999237060547,21.149999618530273,21.350000381469727,16.409076690673828,154900,2011-02,21.173499965667723,,,21.353999900817872,,,21.064000129699707,,,21.239499950408934,,,16.324149799346923,,,391955.0,,,-0.0018698953348217362,-0.18698953348217362
2011-02-15,21.149999618530273,21.399999618530273,21.100000381469727,21.280000686645508,16.35527992248535,183800,2011-02,21.165999984741212,,,21.351499843597413,,,21.059000110626222,,,21.23499994277954,,,16.320691299438476,,,394905.0,,,-0.003278476248395612,-0.3278476248395612
2011-02-16,21.38999938964844,21.38999938964844,21.18000030517578,21.299999237060547,16.370651245117188,56200,2011-02,21.164499950408935,,,21.349999809265135,,,21.07400016784668,,,21.237499904632568,,,16.322612953186034,,,347205.0,,,0.0009398385539525211,0.09398385539525211
2011-02-17,21.299999237060547,21.88999938964844,21.299999237060547,21.540000915527344,16.55510711669922,146600,2011-02,21.176999950408934,,,21.374499797821045,,,21.08750009536743,,,21.253999996185303,,,16.33529462814331,,,317705.0,,,0.011267473041858933,1.1267473041858933
2011-02-18,21.540000915527344,21.59000015258789,21.309999465942383,21.510000228881836,16.532047271728516,223300,2011-02,21.189000034332274,,,21.38899984359741,,,21.101500034332275,,,21.267000007629395,,,16.345286083221435,,,297030.0,,,-0.001392914271599155,-0.1392914271599155
2011-02-22,21.489999771118164,21.56999969482422,21.260000228881836,21.420000076293945,16.462879180908203,118100,2011-02,21.20349998474121,,,21.397999858856203,,,21.109500026702882,,,21.273000049591065,,,16.349897480010988,,,285220.0,,,-0.004183879327431916,-0.41838793274319164
2011-02-23,21.209999084472656,21.489999771118164,20.899999618530273,21.219999313354492,16.30916404724121,171700,2011-02,21.20399990081787,,,21.398999881744384,,,21.09700002670288,,,21.270499992370606,,,16.34797611236572,,,279020.0,,,-0.009337074759392827,-0.9337074759392827
2011-02-24,21.020000457763672,21.229999542236328,21.0,21.079999923706055,16.201560974121094,78400,2011-02,21.19049987792969,,,21.39249982833862,,,21.086500072479247,,,21.260999965667725,,,16.340674591064452,,,265600.0,,,-0.00659770622261413,-0.659770622261413
2011-02-25,21.1299991607666,21.450000762939453,21.0,21.399999618530273,16.447507858276367,85900,2011-02,21.186999797821045,,,21.39499988555908,,,21.076500034332277,,,21.260999965667725,,,16.340674591064452,,,247375.0,,,0.015180443696019674,1.5180443696019674
2011-02-28,21.479999542236328,21.600000381469727,21.329999923706055,21.559999465942383,16.57047462463379,133100,2011-02,21.19799976348877,,,21.40599994659424,,,21.080000019073488,,,21.273999977111817,,,16.350665760040282,,,230265.0,,,0.007476316011944872,0.7476316011944872
2011-03-01,21.540000915527344,21.690000534057617,21.309999465942383,21.5,16.524364471435547,219400,2011-03,21.20999984741211,,,21.420499992370605,,,21.082999992370606,,,21.28449993133545,,,16.358735942840575,,,231355.0,,,-0.0027826694311878786,-0.27826694311878786
2011-03-02,21.479999542236328,21.520000457763672,21.030000686645508,21.170000076293945,16.270729064941406,170400,2011-03,21.220499801635743,,,21.426500034332275,,,21.074000072479247,,,21.27799997329712,,,16.35373983383179,,,211830.0,,,-0.015349177690469173,-1.5349177690469173
2011-03-03,21.18000030517578,21.510000228881836,21.059999465942383,21.489999771118164,16.516677856445312,53700,2011-03,21.221999835968017,,,21.439500045776366,,,21.074000072479247,,,21.29699993133545,,,16.368342781066893,,,206100.0,,,0.015116027715921687,1.5116027715921687
2011-03-04,21.5,21.600000381469727,21.209999084472656,21.270000457763672,16.347591400146484,115700,2011-03,21.245999813079834,,,21.455500030517577,,,21.0835000038147,,,21.301499938964845,,,16.371801376342773,,,184415.0,,,-0.010237316351898507,-1.0237316351898507
2011-03-07,21.5,21.5,20.90999984741211,21.030000686645508,16.163127899169922,212400,2011-03,21.265999794006348,,,21.466499996185302,,,21.078999996185303,,,21.3,,,16.370648288726805,,,184055.0,,,-0.011283833591223091,-1.1283833591223091
2011-03-08,21.059999465942383,21.440000534057617,20.959999084472656,21.350000381469727,16.409076690673828,214400,2011-03,21.265499782562255,,,21.478499984741212,,,21.079499912261962,,,21.30950002670288,,,16.37794942855835,,,172030.0,,,0.015216658126954385,1.5216658126954385
2011-03-09,21.290000915527344,21.440000534057617,20.959999084472656,21.149999618530273,16.255361557006836,186400,2011-03,21.26949987411499,,,21.49000005722046,,,21.080499839782714,,,21.319499969482422,,,16.385635089874267,,,168995.0,,,-0.009367689393173229,-0.9367689393173229
2011-03-10,21.0,21.11000061035156,20.719999313354492,20.770000457763672,15.963300704956056,162500,2011-03,21.27949991226196,,,21.485500049591064,,,21.085999774932862,,,21.301000022888182,,,16.37141647338867,,,155925.0,,,-0.017967047427800087,-1.7967047427800087
2011-03-11,20.540000915527344,21.020000457763672,20.450000762939453,20.700000762939453,16.040790557861328,52600,2011-03,21.255999946594237,,,21.46900005340576,,,21.05799980163574,,,21.274000072479247,,,16.35722932815552,,,145755.0,,,0.004854250028705653,0.48542500287056534
2011-03-14,20.579999923706055,21.06999969482422,20.489999771118164,20.989999771118164,16.26552391052246,120400,2011-03,21.229499912261964,,,21.45300006866455,,,21.031499767303465,,,21.254000091552733,,,16.3485146522522,,,142995.0,,,0.014010117010784917,1.4010117010784917
2011-03-15,20.739999771118164,20.950000762939453,20.600000381469727,20.950000762939453,16.23452377319336,160300,2011-03,21.20599994659424,,,21.423000144958497,,,21.00399980545044,,,21.23400011062622,,,16.339787006378174,,,143265.0,,,-0.0019058800380261642,-0.19058800380261642
2011-03-16,20.989999771118164,21.200000762939453,20.780000686645508,20.850000381469727,16.157032012939453,241300,2011-03,21.197999954223633,,,21.413000202178956,,,20.987999820709227,,,21.21250009536743,,,16.32987461090088,,,146140.0,,,-0.004773269689737458,-0.4773269689737458
2011-03-17,21.079999923706055,21.239999771118164,20.850000381469727,20.93000030517578,16.219018936157227,167400,2011-03,21.182499980926515,,,21.405500221252442,,,20.971499824523924,,,21.194000148773192,,,16.32229299545288,,,151700.0,,,0.003836529083319995,0.3836529083319995
2011-03-18,21.100000381469727,21.5,20.979999542236328,21.5,16.660737991333008,535500,2011-03,21.17250003814697,,,21.38600025177002,,,20.955499839782714,,,21.192000102996825,,,16.32757453918457,,,171145.0,,,0.027234634654199175,2.7234634654199175
2011-03-21,21.5,21.559999465942383,21.31999969482422,21.459999084472656,16.629732131958008,84600,2011-03,21.170499992370605,,,21.384500217437743,,,20.955999851226807,,,21.189500045776366,,,16.332458782196046,,,164210.0,,,-0.0018610135632124436,-0.18610135632124436
2011-03-22,21.540000915527344,21.549999237060547,21.059999465942383,21.5,16.660737991333008,115900,2011-03,21.173000049591064,,,21.383500194549562,,,20.945999813079833,,,21.19350004196167,,,16.342351722717286,,,164100.0,,,0.0018644833920935522,0.18644833920935522
2011-03-23,21.5,21.540000915527344,21.030000686645508,21.36000061035156,16.552236557006836,117500,2011-03,21.187500095367433,,,21.38600025177002,,,20.952499866485596,,,21.200500106811525,,,16.354505348205567,,,161390.0,,,-0.006512402654829219,-0.6512402654829219
2011-03-24,21.450000762939453,21.479999542236328,21.11000061035156,21.38999938964844,16.57549285888672,191300,2011-03,21.20900011062622,,,21.39850025177002,,,20.957999897003173,,,21.216000080108643,,,16.37320194244385,,,167035.0,,,0.0014050247409036487,0.14050247409036487
2011-03-25,21.31999969482422,21.56999969482422,21.31999969482422,21.489999771118164,16.652978897094727,167500,2011-03,21.2185001373291,21.215200004577635,,21.404500198364257,21.412600021362305,,20.973999881744383,21.042999992370607,,21.22050008773804,21.250200004577636,,16.383475494384765,16.36194507598877,,171115.0,583342.0,,0.004674735096426685,0.46747350964266854
2011-03-28,21.549999237060547,21.559999465942383,21.420000076293945,21.450000762939453,16.621984481811523,142600,2011-03,21.222000122070312,21.21559997558594,,21.40250015258789,21.403800010681152,,20.97849988937378,21.04779998779297,,21.21500015258789,21.254200019836425,,16.386050987243653,16.36774040222168,,171590.0,275456.0,,-0.001861193452218357,-0.1861193452218357
2011-03-29,21.40999984741211,21.5,21.18000030517578,21.270000457763672,16.482494354248047,240800,2011-03,21.21550006866455,21.220599975585937,,21.39300012588501,21.404799995422362,,20.97199993133545,21.04819999694824,,21.203500175476073,21.25340003967285,,16.38395748138428,16.36982364654541,,172660.0,254176.0,,-0.008391905774915887,-0.8391905774915887
2011-03-30,21.43000030517578,21.43000030517578,20.950000762939453,21.079999923706055,16.335268020629883,449400,2011-03,21.213000106811524,21.223199996948242,,21.388500118255614,21.40439998626709,,20.967999935150146,21.043199996948243,,21.19900016784668,21.247600021362306,,16.387184429168702,16.368040008544924,,186610.0,260668.0,,-0.008932284789784806,-0.8932284789784806
2011-03-31,20.920000076293945,21.299999237060547,20.520000457763672,21.270000457763672,16.482494354248047,3116400,2011-03,21.200000095367432,21.21319999694824,,21.37800006866455,21.40199996948242,,20.94099998474121,21.036000022888185,,21.188000202178955,21.248000030517577,,16.38547525405884,16.371045532226564,,339745.0,302792.0,,0.009012789593181525,0.9012789593181525
2011-04-01,21.299999237060547,21.8799991607666,21.270000457763672,21.670000076293945,16.792469024658203,737700,2011-04,21.19000005722046,21.218199996948243,,21.392000007629395,21.41159996032715,,20.944000053405762,21.04080001831055,,21.20800018310547,21.257200050354005,,16.407719135284424,16.38086544036865,,370845.0,302814.0,,0.018806296167804604,1.8806296167804604
2011-04-04,21.670000076293945,21.950000762939453,21.61000061035156,21.739999771118164,16.846708297729492,417000,2011-04,21.198500061035155,21.22560001373291,,21.414500045776368,21.424599990844726,,20.979000091552734,21.052400016784667,,21.2435001373291,21.267000045776367,,16.441898155212403,16.391155242919922,,381075.0,298418.0,,0.003229976067941065,0.3229976067941065
2011-04-05,21.739999771118164,21.809999465942383,21.670000076293945,21.75,16.85446548461914,164700,2011-04,21.232500076293945,21.236399993896484,,21.432999992370604,21.432999992370604,,21.0145001411438,21.063800010681152,,21.263500118255614,21.276000061035155,,16.464167594909668,16.40083152770996,,378590.0,294626.0,,0.00046045712625608637,0.04604571262560864
2011-04-06,21.770000457763672,22.010000228881836,21.690000534057617,21.950000762939453,17.009441375732422,244900,2011-04,21.256500053405762,21.24779998779297,,21.461499977111817,21.44380001068115,,21.05100021362305,21.0746000289917,,21.303500175476074,21.28960006713867,,16.501871585845947,16.41406852722168,,381515.0,293610.0,,0.009194945473335103,0.9194945473335103
2011-04-07,21.88999938964844,21.88999938964844,21.290000915527344,21.530000686645508,16.683977127075195,218700,2011-04,21.301000022888182,21.25979995727539,,21.50049991607666,21.45439998626709,,21.07950029373169,21.07620006561279,,21.341500186920165,21.29480007171631,,16.537905406951904,16.420796241760254,,384325.0,291048.0,,-0.019134329074532164,-1.9134329074532164
2011-04-08,21.600000381469727,21.61000061035156,21.1299991607666,21.3700008392334,16.55999183654785,158100,2011-04,21.3539999961853,21.267799949645998,,21.529999923706054,21.458600006103516,,21.11350021362305,21.074800033569336,,21.375000190734863,21.29420009613037,,16.56386547088623,16.423045921325684,,389600.0,285202.0,,-0.007431398975376036,-0.7431398975376036
2011-04-11,21.34000015258789,21.459999084472656,21.15999984741211,21.25,16.46700096130371,163100,2011-04,21.392000007629395,21.269399948120117,,21.549499893188475,21.460200004577636,,21.147000217437743,21.07280002593994,,21.388000202178954,21.29320011138916,,16.573939323425293,16.424972915649413,,391735.0,278958.0,,-0.005615393785334488,-0.5615393785334488
2011-04-12,21.170000076293945,21.31999969482422,21.13999938964844,21.229999542236328,16.45150375366211,263700,2011-04,21.413500022888183,21.266799964904784,,21.567999839782715,21.458600006103516,,21.17400016784668,21.07060001373291,,21.402000141143798,21.29200008392334,,16.58478832244873,16.426743774414064,,396905.0,280280.0,,-0.0009411068644508136,-0.09411068644508136
2011-04-13,21.229999542236328,21.40999984741211,21.15999984741211,21.3799991607666,16.56774139404297,210400,2011-04,21.425500011444093,21.26599994659424,,21.578499794006348,21.458800010681152,,21.19300012588501,21.0696000289917,,21.42850008010864,21.29360008239746,,16.605323791503906,16.430685577392577,,395360.0,273270.0,,0.00706547207606989,0.706547207606989
2011-04-14,21.25,21.6299991607666,21.100000381469727,21.399999618530273,16.58323860168457,130100,2011-04,21.43400001525879,21.267999954223633,,21.59799976348877,21.466399993896484,,21.20550012588501,21.070400047302247,,21.452000045776366,21.299400062561034,,16.623534774780275,16.437857971191406,,393495.0,272506.0,,0.0009353844481887474,0.09353844481887474
2011-04-15,21.34000015258789,21.549999237060547,21.200000762939453,21.5,16.660737991333008,160400,2011-04,21.446000003814696,21.274399948120116,,21.6004997253418,21.471799964904786,,21.216500186920165,21.07400005340576,,21.452000045776366,21.30580005645752,,16.623534774780275,16.44550434112549,,374740.0,264726.0,,0.004673356725420685,0.46733567254206854
2011-04-18,21.34000015258789,21.540000915527344,21.15999984741211,21.260000228881836,16.47474479675293,100000,2011-04,21.438000011444093,21.27919994354248,,21.599499797821046,21.47699996948242,,21.20850019454956,21.077200050354005,,21.442000102996825,21.30980007171631,,16.61578540802002,16.451275444030763,,375510.0,262334.0,,-0.011163562783163217,-1.1163562783163217
2011-04-19,21.270000457763672,21.299999237060547,21.100000381469727,21.25,16.46700096130371,100400,2011-04,21.424499988555908,21.28319995880127,,21.586999797821044,21.478999938964844,,21.210500240325928,21.08020004272461,,21.429500102996826,21.311600074768066,,16.606098556518553,16.455354385375976,,374735.0,255244.0,,-0.00047004281673268533,-0.04700428167326853
2011-04-20,21.43000030517578,21.690000534057617,21.219999313354492,21.670000076293945,16.792469024658203,159600,2011-04,21.421000003814697,21.287599983215333,,21.594499778747558,21.488599967956542,,21.220000171661376,21.085800018310547,,21.445000076293944,21.326000061035156,,16.618110179901123,16.46917079925537,,376840.0,253494.0,,0.01976486575298808,1.9764865752988081
2011-04-21,21.75,21.75,21.309999465942383,21.68000030517578,16.800216674804688,128500,2011-04,21.435999965667726,21.30659999847412,,21.607999801635742,21.499599952697753,,21.23000011444092,21.099799995422362,,21.459500122070313,21.336800079345704,,16.62934637069702,16.480221672058107,,373700.0,247586.0,,0.0004613764738887749,0.04613764738887749
2011-04-25,21.59000015258789,21.989999771118164,21.15999984741211,21.68000030517578,16.800216674804688,136900,2011-04,21.449499988555907,21.31819999694824,,21.62899980545044,21.512399940490724,,21.222000122070312,21.10279998779297,,21.469000148773194,21.345600090026856,,16.63670825958252,16.48973533630371,,372170.0,245204.0,,0.0,0.0
2011-04-26,21.770000457763672,22.049999237060547,21.65999984741211,21.950000762939453,17.009441375732422,191700,2011-04,21.460500049591065,21.331399993896483,,21.653499794006347,21.525599937438965,,21.23400011062622,21.115599975585937,,21.494000148773193,21.356800117492675,,16.656081104278563,16.501127815246583,,374625.0,245526.0,,0.012453690626592184,1.2453690626592184
2011-04-27,21.899999618530273,22.280000686645508,21.8700008392334,22.030000686645508,17.071435928344727,249800,2011-04,21.48500003814697,21.345200004577638,,21.692499828338622,21.540199966430663,,21.268500137329102,21.13,,21.532000160217287,21.37040012359619,,16.685528182983397,16.514375,,375075.0,247424.0,,0.003644714205650157,0.3644714205650157
2011-04-28,22.0,22.1200008392334,21.940000534057617,22.049999237060547,17.086933135986328,134700,2011-04,21.513500022888184,21.36220001220703,,21.726999855041505,21.554599990844725,,21.31800012588501,21.14680000305176,,21.58050012588501,21.38580009460449,,16.72311143875122,16.52900806427002,,359340.0,246442.0,,0.0009077858304742392,0.09077858304742392
2011-04-29,22.09000015258789,22.18000030517578,21.8700008392334,22.079999923706055,17.110183715820312,137000,2011-04,21.57200002670288,21.37620002746582,,21.770999908447266,21.570400009155275,,21.385500144958495,21.16060001373291,,21.62100009918213,21.401400108337402,,16.754495906829835,16.543798713684083,,210370.0,248058.0,,0.0013607228195338106,0.13607228195338106
2011-05-02,22.079999923706055,22.190000534057617,21.940000534057617,22.11000061035156,17.13343048095703,131000,2011-05,21.611000061035156,21.39180004119873,,21.786499977111816,21.576400032043455,,21.419000148773193,21.173400039672853,,21.64300012588501,21.412800102233888,,16.771543979644775,16.55536518096924,,180035.0,247746.0,,0.0013586508200507108,0.13586508200507108
2011-05-03,22.1200008392334,22.25,21.959999084472656,22.020000457763672,17.06368064880371,478100,2011-05,21.63350009918213,21.403400039672853,,21.801499938964845,21.5896000289917,,21.436500072479248,21.18640003204346,,21.657000160217287,21.423000106811525,,16.782392597198488,16.565997848510744,,183090.0,252842.0,,-0.004070978793817348,-0.4070978793817348
2011-05-04,22.049999237060547,22.079999923706055,21.729999542236328,21.93000030517578,16.99394416809082,107000,2011-05,21.649000072479247,21.4146000289917,,21.814999961853026,21.599800033569338,,21.439500045776366,21.195800018310546,,21.666000175476075,21.43320011138916,,16.78936653137207,16.576619148254395,,180205.0,252620.0,,-0.0040868369578740404,-0.40868369578740404
2011-05-05,21.850000381469727,22.049999237060547,21.65999984741211,21.88999938964844,16.962949752807617,86900,2011-05,21.65300006866455,21.427400054931642,,21.816999912261963,21.611000022888184,,21.438000011444093,21.211000022888182,,21.663000106811523,21.44660011291504,,16.78704195022583,16.58969486236572,,172305.0,250924.0,,-0.0018238506009334854,-0.18238506009334854
2011-05-06,22.020000457763672,22.040000915527344,21.59000015258789,21.719999313354492,16.831214904785156,57000,2011-05,21.659500122070312,21.44740005493164,,21.824499988555907,21.627200050354006,,21.452999973297118,21.222800025939943,,21.67250003814697,21.45940010070801,,16.79440383911133,16.602287940979004,,164220.0,250496.0,,-0.007766034206441952,-0.7766034206441952
2011-05-09,21.670000076293945,21.899999618530273,21.440000534057617,21.899999618530273,16.970699310302734,62000,2011-05,21.663000106811523,21.45820007324219,,21.838999938964843,21.63620002746582,,21.46850004196167,21.231600036621092,,21.698999977111818,21.469400100708008,,16.81493921279907,16.612751770019532,,159415.0,250018.0,,0.008287245234918972,0.8287245234918972
2011-05-10,21.760000228881836,22.1299991607666,21.760000228881836,22.06999969482422,17.10243034362793,56200,2011-05,21.684000110626222,21.4638000869751,,21.87249994277954,21.64680000305176,,21.498500061035156,21.24020004272461,,21.739999961853027,21.479600105285645,,16.846710681915283,16.623390884399413,,154070.0,248480.0,,0.007762263116948942,0.7762263116948942
2011-05-11,22.040000915527344,22.11000061035156,21.709999084472656,22.030000686645508,17.071435928344727,129100,2011-05,21.72750015258789,21.473800086975096,,21.91199998855591,21.655200004577637,,21.52700004577637,21.248200035095216,,21.780000019073487,21.490200119018553,,16.877707290649415,16.6343323135376,,147340.0,246674.0,,-0.0018122813343164346,-0.18122813343164346
2011-05-12,21.979999542236328,22.049999237060547,21.68000030517578,22.010000228881836,17.055938720703125,43000,2011-05,21.76500015258789,21.483800086975098,,21.94399995803833,21.665799980163573,,21.553000068664552,21.26120002746582,,21.811500072479248,21.507000122070313,,16.90211715698242,16.65003650665283,,138970.0,244126.0,,-0.0009077858304743502,-0.09077858304743502
2011-05-13,22.049999237060547,22.049999237060547,21.59000015258789,21.799999237060547,16.89320182800293,155600,2011-05,21.80500011444092,21.501200065612792,,21.964999961853028,21.67659996032715,,21.57750005722046,21.27180004119873,,21.83150005340576,21.51320011138916,,16.91761531829834,16.657566986083985,,140245.0,246164.0,,-0.009541362417224142,-0.9541362417224142
2011-05-16,21.729999542236328,22.0,21.600000381469727,21.75,16.85446548461914,186800,2011-05,21.82450008392334,21.50580005645752,,21.9875,21.684599952697752,,21.597500038146972,21.279600067138674,,21.84400005340576,21.522800102233887,,16.927301692962647,16.667704467773437,,141565.0,247586.0,,-0.0022930137091938807,-0.22930137091938807
2011-05-17,21.63999938964844,22.13999938964844,21.540000915527344,21.790000915527344,16.885456085205078,113700,2011-05,21.83950004577637,21.50860004425049,,22.017499923706055,21.697399940490723,,21.616500091552734,21.292200088500977,,21.870500087738037,21.538000106811523,,16.947837257385252,16.68215103149414,,142250.0,245612.0,,0.0018387174968093056,0.18387174968093056
2011-05-18,21.690000534057617,21.940000534057617,21.600000381469727,21.8799991607666,16.9551944732666,100600,2011-05,21.860500049591064,21.521200065612792,,22.049499988555908,21.707399940490724,,21.641500091552736,21.30500011444092,,21.90200004577637,21.54860008239746,,16.9722469329834,16.693073387145997,,142260.0,243336.0,,0.004130086135051281,0.4130086135051281
2011-05-19,21.950000762939453,22.209999084472656,21.84000015258789,21.950000762939453,17.009441375732422,318300,2011-05,21.886500072479247,21.534400062561033,,22.07549991607666,21.722799911499024,,21.672500133514404,21.322600135803224,,21.916000080108642,21.564600105285646,,16.983095550537108,16.708154983520508,,150195.0,245974.0,,0.0031994267332853266,0.31994267332853266
2011-05-20,21.86000061035156,22.020000457763672,21.540000915527344,21.809999465942383,16.900957107543945,114900,2011-05,21.892000102996825,21.551600074768068,,22.088999938964843,21.740999908447264,,21.68400020599365,21.33900016784668,,21.92250003814697,21.58540008544922,,16.988132572174074,16.726908111572264,,149515.0,245022.0,,-0.006377885422107488,-0.6377885422107488
2011-05-23,21.6299991607666,21.65999984741211,21.149999618530273,21.18000030517578,16.41275405883789,182700,2011-05,21.89400005340576,21.57340003967285,,22.07249994277954,21.753799896240235,,21.68350019454956,21.353000144958497,,21.897500038146973,21.595000076293946,,16.96875944137573,16.734347381591796,,151805.0,247624.0,,-0.028886118436933894,-2.8886118436933894
2011-05-24,21.25,21.469999313354492,21.229999542236328,21.229999542236328,16.45150375366211,149300,2011-05,21.868000030517578,21.58680004119873,,22.04349994659424,21.761799888610838,,21.66200017929077,21.367800140380858,,21.861499977111816,21.59980007171631,,16.940862560272215,16.73806697845459,,149685.0,248202.0,,0.0023609501906447505,0.23609501906447505
2011-05-25,21.260000228881836,21.709999084472656,21.260000228881836,21.63999938964844,16.76921844482422,125600,2011-05,21.836000061035158,21.597200050354004,,22.014999866485596,21.776999855041502,,21.631500148773192,21.381000137329103,,21.84199991226196,21.61360004425049,,16.92575168609619,16.748760871887207,,143475.0,247508.0,,0.019312197591140334,1.9312197591140334
2011-05-26,21.63999938964844,21.8700008392334,21.520000457763672,21.760000228881836,16.862205505371094,128400,2011-05,21.818000030517577,21.61020004272461,,22.002499866485596,21.790399856567383,,21.610500144958497,21.395800132751464,,21.82749996185303,21.63180004119873,,16.91451530456543,16.76286434173584,,143160.0,245250.0,,0.005545104016196678,0.5545104016196678
2011-05-27,21.84000015258789,22.1299991607666,21.649999618530273,22.040000915527344,17.07918357849121,46900,2011-05,21.805500030517578,21.625400047302247,,21.999999809265137,21.808199844360352,,21.59950008392334,21.411800117492675,,21.825500011444092,21.654000053405763,,16.912965297698975,16.78006763458252,,138655.0,242840.0,,0.012867716091528036,1.2867716091528036
2011-05-31,22.34000015258789,22.579999923706055,22.13999938964844,22.420000076293945,17.373653411865234,354100,2011-05,21.81850004196167,21.65020004272461,,22.01949977874756,21.829799842834472,,21.609500026702882,21.435000114440918,,21.84099998474121,21.67240005493164,,16.924976444244386,16.794325942993165,,149810.0,239212.0,,0.017241446701519614,1.7241446701519614
2011-06-01,22.43000030517578,22.43000030517578,21.940000534057617,21.940000534057617,17.00169563293457,260100,2011-06,21.834000015258788,21.668800048828125,,22.028499794006347,21.847199859619142,,21.60850009918213,21.447400131225585,,21.83699998855591,21.68200008392334,,16.92187719345093,16.801765213012697,,138910.0,242722.0,,-0.02140930120527429,-2.140930120527429
