,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,mean,median,std,var,min,max,count,mean,median,std,var,min,max,count,mean,median,std,var,min,max,count,mean,median,std,var,min,max,count,mean,median,std,var,min,max,count,mean,median,std,var,min,max,count
YearMonth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01,21.267500082651775,21.27500057220459,0.1237392156736453,0.015311393495528907,21.049999237060547,21.530000686645508,12,21.451666514078777,21.399999618530273,0.17847002929570113,0.03185155135680842,21.299999237060547,22.0,12,21.137500127156574,21.170000076293945,0.1103816651184379,0.01218411199431897,20.8799991607666,21.260000228881836,12,21.28916660944621,21.280000686645508,0.05316507215013037,0.0028265248967285672,21.209999084472656,21.399999618530273,12,16.362322012583416,16.355276107788086,0.04086254423161974,0.0016697475210810796,16.30147361755371,16.447507858276367,12,1789183.3333333333,462850.0,4342902.954106606,18860806068787.88,124800,15536900,12
2011-02,21.192631370142887,21.149999618530273,0.18770078160154702,0.035231583413831646,20.799999237060547,21.540000915527344,19,21.406315753334447,21.38999938964844,0.17895390137140377,0.03202449881604611,21.200000762939453,21.88999938964844,19,21.071052651656302,21.020000457763672,0.1745434197961635,0.03046540539413976,20.61000061035156,21.329999923706055,19,21.27315782245837,21.280000686645508,0.1708167275433597,0.029178354408622376,20.950000762939453,21.559999465942383,19,16.350018651861895,16.35527992248535,0.13128510118547032,0.01723577779327918,16.101648330688477,16.57047462463379,19,231984.2105263158,175600.0,153024.1856815738,23416401403.508778,56200,560900,19
2011-03,21.226087072621223,21.31999969482422,0.3160083370758906,0.09986126910146971,20.540000915527344,21.549999237060547,23,21.403478373651918,21.5,0.20543973785704278,0.04220548589077045,20.950000762939453,21.690000534057617,23,20.966086926667586,20.979999542236328,0.27509879789167657,0.07567934860144553,20.450000762939453,21.420000076293945,23,21.213913212651793,21.270000457763672,0.25640394022951324,0.06574298056521981,20.700000762939453,21.5,23,16.392229411913,16.409076690673828,0.20835362214650247,0.04341123186156753,15.963300704956056,16.660737991333008,23,314713.04347826086,167500.0,620663.1616881092,385222760276.6799,52600,3116400,23
2011-04,21.57200002670288,21.59500026702881,0.2845421010710682,0.08096420728193798,21.170000076293945,22.09000015258789,20,21.770999908447266,21.77999973297119,0.2900074919693851,0.08410434539837294,21.299999237060547,22.280000686645508,20,21.385500144958495,21.244999885559082,0.2954299355946014,0.08727884684543032,21.100000381469727,21.940000534057617,20,21.62100009918213,21.670000076293945,0.2876749895961945,0.08275689963917059,21.229999542236328,22.079999923706055,20,16.754495906829835,16.792469024658203,0.22292418244339418,0.04969519111805569,16.45150375366211,17.110183715820312,20,210370.0,161750.0,143790.19474659304,20675620105.263157,100000,737700,20
2011-05,21.83095241728283,21.850000381469727,0.26977601516530203,0.07277909835846927,21.25,22.34000015258789,21,22.027618862333753,22.049999237060547,0.22973696168626984,0.05277907156483862,21.469999313354492,22.579999923706055,21,21.625238146100724,21.600000381469727,0.23901073985209378,0.057126133764645246,21.149999618530273,22.13999938964844,21,21.853809538341704,21.88999938964844,0.2743261704105584,0.07525484777212273,21.18000030517578,22.420000076293945,21,16.934902826944988,16.962949752807617,0.21257961899794967,0.045190094413313446,16.41275405883789,17.373653411865234,21,148914.2857142857,125600.0,109547.33810419259,12000619285.714285,43000,478100,21
2011-06,21.86545432697643,21.835000038146973,0.3413382502858227,0.11651180110818696,21.260000228881836,22.61000061035156,22,22.169545607133344,22.09000015258789,0.4356657435832634,0.18980464013195777,21.459999084472656,23.34000015258789,22,21.672727151350543,21.619999885559082,0.31711781288342594,0.10056370724796755,21.13999938964844,22.40999984741211,22,21.870000145652078,21.809999465942383,0.3295163646326341,0.1085810345607071,21.290000915527344,22.530000686645508,22,17.054134368896484,16.981426239013672,0.2959066286682764,0.08756073288982522,16.660573959350586,17.630945205688477,22,173290.9090909091,141100.0,151568.1739086123,22972911341.991344,43000,792000,22
2011-07,22.423999977111816,22.454999923706055,0.34337949848650323,0.11790947998084246,21.799999237060547,22.959999084472656,20,22.711000061035158,22.690000534057617,0.29325565751363114,0.08599888066375212,22.18000030517578,23.25,20,22.09250020980835,22.070000648498535,0.42795584430825173,0.18314620467758858,21.399999618530273,22.850000381469727,20,22.43149995803833,22.364999771118164,0.3758535712252134,0.14126590700274658,21.780000686645508,23.010000228881836,20,17.55386266708374,17.50182342529297,0.29412517902359164,0.08650962093565982,17.044031143188477,18.006576538085938,20,236310.0,208950.0,128126.79534043816,16416475684.210526,92100,524000,20
2011-08,19.49000001990277,19.18000030517578,1.2103717606015472,1.464999798861689,18.18000030517578,22.170000076293945,23,19.862608785214633,19.59000015258789,1.027097673256775,1.0549296304094806,18.579999923706055,22.190000534057617,23,18.993043401966926,18.43000030517578,1.169239931633908,1.3671220177272656,17.790000915527344,21.719999313354492,23,19.400434908659562,19.09000015258789,1.1123580625101444,1.2373404592313224,18.059999465942383,21.969999313354492,23,15.181889036427373,14.938956260681152,0.87047986191275,0.7577351899956402,14.132929801940918,17.192710876464844,23,242056.52173913043,193900.0,202476.9724866306,40996924387.35177,68600,890400,23
2011-09,18.831428709484282,18.850000381469727,0.5634120124366494,0.3174330957579152,18.06999969482422,20.09000015258789,21,19.141904921758744,19.260000228881836,0.5993547559982236,0.35922612353769023,18.260000228881836,20.3700008392334,21,18.51952380225772,18.530000686645508,0.5438794055916742,0.29580480782675295,17.729999542236328,19.670000076293945,21,18.764762151808966,18.790000915527344,0.5626331677241929,0.31655608142335984,17.860000610351562,19.780000686645508,21,14.79478981381371,14.871920585632324,0.40266170829481573,0.1621364513268993,14.13584327697754,15.478919982910156,21,197504.7619047619,154400.0,158061.4863785308,24983433476.190475,82000,837100,21
2011-10,18.68238094874791,18.5,1.1153873724269692,1.2440889905695385,16.760000228881836,20.729999542236328,21,19.126190548851376,18.780000686645508,1.142359104170241,1.3049843228806355,17.780000686645508,21.209999084472656,21,18.30904751732236,18.190000534057617,1.2178050220596375,1.4830490717536742,16.469999313354492,20.729999542236328,21,18.769523893083846,18.63999938964844,1.1437022299320034,1.3080547907514375,16.959999084472656,20.8799991607666,21,14.855713344755626,14.753195762634276,0.9052179460154203,0.8194195297883763,13.42350959777832,16.526111602783203,21,187619.04761904763,154200.0,106215.83035992147,11281802619.047617,78800,512200,21
2011-11,20.14000029790969,20.100000381469727,0.3760718379691286,0.14143002731347848,19.290000915527344,20.790000915527344,21,20.537619000389462,20.479999542236328,0.48913113199514496,0.23924926428685192,19.729999542236328,21.65999984741211,21,19.73904764084589,19.719999313354492,0.4369770550610301,0.1909489466498105,18.969999313354492,20.479999542236328,21,20.161428542364213,20.149999618530273,0.43948014580893996,0.19314279856024713,19.11000061035156,20.8799991607666,21,15.957378705342611,15.948331832885742,0.3478397161899234,0.12099246815908644,15.125194549560549,16.526111602783203,21,410828.5714285714,204100.0,725619.7517590444,526524024142.8571,48900,3489600,21
2011-12,20.5019048055013,20.479999542236328,0.30482148390317904,0.09291613704893605,19.850000381469727,21.030000686645508,21,20.72142846243722,20.790000915527344,0.30922954682677806,0.09562291263069453,20.170000076293945,21.229999542236328,21,20.252857208251953,20.209999084472656,0.2934815875271356,0.08613144221744774,19.729999542236328,20.770000457763672,21,20.47095235188802,20.440000534057617,0.2903432011913624,0.08429917447804797,19.959999084472656,20.989999771118164,21,16.307720048086985,16.299068450927734,0.2768391233377258,0.07663990021040056,15.79795265197754,16.786922454833984,21,280661.90476190473,243400.0,179393.67178412533,32182089476.190483,53200,785700,21
2012-01,20.958500099182128,20.804999351501465,0.6125982869520326,0.37527666117656483,20.09000015258789,22.09000015258789,20,21.25699977874756,21.164999961853027,0.5970902314538418,0.35651674449760234,20.3799991607666,22.299999237060547,20,20.755000019073485,20.679999351501465,0.633881140769023,0.4018053006226379,19.790000915527344,21.790000915527344,20,21.043999862670898,21.06999969482422,0.665071229562734,0.4423197403920868,19.920000076293945,22.13999938964844,20,16.830107116699217,16.850897789001465,0.5318957681034635,0.28291310812637344,15.93117904663086,17.70663833618164,20,104150.0,94100.0,30968.396454246198,959041578.9473684,54800,176200,20
2012-02,22.354500102996827,22.324999809265137,0.37153281040752073,0.13803662920931076,21.649999618530273,23.010000228881836,20,22.539000225067138,22.5649995803833,0.34789440044382314,0.12103051386016715,21.979999542236328,23.1200008392334,20,22.02800006866455,22.100000381469727,0.3840312156458349,0.14747997459041778,21.299999237060547,22.6299991607666,20,22.328500175476073,22.40999984741211,0.42411850459323186,0.17987650593839924,21.520000457763672,23.11000061035156,20,17.857396411895753,17.922574996948242,0.33919170801184917,0.11505101478399553,17.210796356201172,18.48240852355957,20,160655.0,136400.0,105754.73350112863,11184063657.89474,55200,481300,20
2012-03,22.27590916373513,22.40999984741211,0.5473371387156452,0.29957794341742944,21.239999771118164,23.18000030517578,22,22.529090707952324,22.609999656677246,0.44963375669334155,0.20217051515816709,21.670000076293945,23.309999465942383,22,22.027727300470527,22.170000076293945,0.5647329494319373,0.3189233041740951,21.059999465942383,22.84000015258789,22,22.310454455288973,22.524999618530273,0.5233542413403286,0.2738996619289109,21.260000228881836,22.989999771118164,22,17.955599264665082,18.19058609008789,0.4969372815117442,0.24694666175628252,17.002851486206055,18.56610679626465,22,185754.54545454544,191300.0,93138.98333378037,8674870216.450218,70300,369100,22
2012-04,22.896999740600585,22.755000114440918,0.3798352422527244,0.14427481125718586,22.399999618530273,23.6299991607666,20,23.158499908447265,23.079999923706055,0.4128625767916306,0.17045550731502507,22.559999465942383,23.8799991607666,20,22.701000022888184,22.609999656677246,0.3544587271030913,0.12564098921954375,22.06999969482422,23.469999313354492,20,22.94600009918213,22.9399995803833,0.4216435562299512,0.17778328851024003,22.18000030517578,23.61000061035156,20,18.53057470321655,18.525732040405273,0.34050872893871026,0.11594619448345607,17.911975860595703,19.066802978515625,20,103995.0,103850.0,29827.653629687862,889688921.0526315,52900,156200,20
2012-05,23.41590907356956,23.585000038146973,0.4620209819063707,0.2134633877217269,22.700000762939453,24.1299991607666,22,23.663181738419965,23.829999923706055,0.5040634760264414,0.2540799878638588,22.809999465942383,24.270000457763672,22,23.213636138222434,23.464999198913574,0.5065714961703579,0.2566146807322749,22.40999984741211,23.899999618530273,22,23.41000002080744,23.55500030517578,0.5103779297362274,0.2604856311618375,22.59000015258789,24.09000015258789,22,18.90528982335871,19.022391319274902,0.41216783853337663,0.16988232712127563,18.243080139160156,19.45444107055664,22,146313.63636363635,117000.0,74245.70082441872,5512424090.909091,52800,296900,22
2012-06,23.18571426754906,23.3799991607666,0.5406253583889928,0.2922757781332269,22.200000762939453,23.950000762939453,21,23.483333405994234,23.530000686645508,0.4214775161994585,0.1776432966616648,22.5,24.3799991607666,21,22.993809291294642,22.989999771118164,0.46221741324298155,0.21364493710503316,22.1299991607666,23.86000061035156,21,23.243333362397692,23.299999237060547,0.4547893250228436,0.20683333015473368,22.15999984741211,24.25,21,18.878055209205264,18.98138427734375,0.40280632271318284,0.1622529336177168,17.895822525024414,19.7637882232666,21,218685.7142857143,156400.0,260581.10116759094,67902510285.71427,69200,1331300,21
2012-07,25.067142759050643,24.940000534057617,0.47806005967755344,0.22854142065890595,24.3799991607666,26.479999542236328,21,25.29523804074242,25.1299991607666,0.5326408855820566,0.28370631299363747,24.65999984741211,26.68000030517578,21,24.889999843779066,24.780000686645508,0.4099266272233698,0.1680398397067276,24.219999313354492,25.979999542236328,21,25.12523787362235,24.950000762939453,0.4695491137480351,0.22047637022156522,24.6299991607666,26.479999542236328,21,20.47710927327474,20.334293365478516,0.3826836543510738,0.14644677930749214,20.073490142822266,21.58124351501465,21,138066.66666666666,111400.0,82155.20880220154,6749478333.333334,48900,361700,21
