YearMonth,Mean_Return,Median_Return,Return_Std,Return_Variance,Min_Return,Max_Return,Mean_Price,Price_Std,Mean_ZScore,Mean_Squared_Return,Annualised_Volatility,Annualised_Volatility_Pct,Annualised_Mean_Return
2012-02,-0.0014201367239926456,-0.0024399672028064196,0.015976929857016653,0.00025526228765603015,-0.02289490677167629,0.04122924319935041,17.857396411895753,0.33919170801184917,0.412747679962678,0.0002445159615880612,0.2536258986959329,25.36258986959329,-0.3578744544461467
2012-03,0.00306827437932161,0.0010951534060134188,0.013808201995383157,0.0001906664423453034,-0.020267904506162074,0.0343051168040675,17.955599264665082,0.4969372815117442,0.465182007918034,0.00019141409354186376,0.21919841119637812,21.919841119637812,0.7732051435890457
2012-04,0.0015332580217549442,0.003206812554517685,0.017685442979901912,0.00031277489339536185,-0.027542868604542546,0.031940698152240155,18.53057470321655,0.34050872893871026,0.3816072977508712,0.0002994870288868696,0.2807477037050013,28.07477037050013,0.38638102148224596
2012-05,-0.0018144655064154518,-0.0016713421996165238,0.01385749228184893,0.00019203009234150265,-0.030503385221018274,0.021397870625624288,18.90528982335871,0.41216783853337663,-0.02108695580019832,0.00018659373685449675,0.21998087023661553,21.998087023661554,-0.45724530761669385
2012-06,0.003812645141948946,0.004785728630889749,0.015044679058152294,0.00022634236796280618,-0.027953039100730895,0.03671732785782367,18.878055209205264,0.40280632271318284,0.5307416192407859,0.00023010042294300422,0.23882687605591454,23.882687605591453,0.9607865757711344
2012-07,0.0033180991477148,0.004398985373220546,0.011305965468422172,0.00012782485517315458,-0.018293113913305473,0.023305707301253642,20.47710927327474,0.3826836543510738,1.441615072878414,0.00013274773926183193,0.1794766377655737,17.94766377655737,0.8361609852241296
2012-08,0.0020575473861465963,0.0007675825418010903,0.012614023687349893,0.00015911359358502418,-0.02768767288072173,0.03382245582551299,21.646798009457797,0.5436102813308208,1.1935219296479658,0.00015642911250147922,0.2002414182516347,20.02414182516347,0.5185019413089422
2012-09,-0.0005115888859808975,-0.000363753407812784,0.010469546183847713,0.0001096113972957202,-0.019831763485444333,0.024620918336896714,22.42500957689787,0.32471568903558434,0.27874566931870687,0.00010410409957367833,0.16619889325299822,16.619889325299823,-0.12892039926718615
2012-10,0.0006706989546266346,0.0014399316430546646,0.010101786514455173,0.0001020460907836284,-0.01913082040182211,0.015351673839381337,22.646538416544598,0.32087342316760514,0.3871551922002416,9.763659021500237e-05,0.16036088948828625,16.036088948828624,0.16901613656591194
2012-11,0.00010503732685979513,0.0014561813716164915,0.015039470754276411,0.00022618568056873549,-0.03186755194473901,0.02986386259929872,22.362219765072776,0.41822533682328406,-0.2736537398599773,0.00021542596671502004,0.2387441967950663,23.87441967950663,0.026469406368668374
2012-12,0.0016574827568316159,0.000728161536241134,0.008719527292083504,7.603015619738908e-05,-0.007002197354143622,0.025831386585142002,22.394740676879884,0.2863988777445364,0.230829986264024,7.497589747671375e-05,0.13841820458936047,13.841820458936047,0.4176856547215672
2013-01,0.0016257345170019662,0.002458211760155851,0.011220869753217028,0.0001259079180186608,-0.01875139605818596,0.02960632514904692,23.635840552193777,0.2555684575713551,1.3563705224931062,0.00012255531559468666,0.1781257851651538,17.81257851651538,0.40968509828449545
2013-02,0.0023680549855935123,0.001008626166577152,0.009790300842712808,9.584999059082312e-05,-0.015216881273189639,0.024930442945358955,24.635302192286442,0.30338638843629984,1.4633492447383691,9.641293865873198e-05,0.15541620774194506,15.541620774194506,0.5967498563695651
2013-03,0.003191973379188337,0.00434519076111615,0.009575317376914583,9.168670286864236e-05,-0.015748247868228774,0.017920589120373275,26.47658987045288,0.4922796173338939,1.4878406959814918,9.729106177865725e-05,0.1520034510229879,15.20034510229879,0.8043772915554609
2013-04,0.002419459915674012,0.004788134214054881,0.013587290848788094,0.0001846144726095607,-0.030199160853282545,0.02203281618568818,27.352302724664863,0.3593457112972068,0.828116393573226,0.0001820766919563158,0.2156915554619821,21.56915554619821,0.609703898749851
2013-05,-0.0021504567900901407,0.00042705983046099406,0.01485468935692177,0.00022066179589064495,-0.03477831825033661,0.032525454408583496,28.904675483703613,0.7523536337141011,0.459922168543963,0.00021525617866529676,0.23581088304919798,23.5810883049198,-0.5419151111027155
2013-06,-0.0017971025004092933,-0.003717432701295063,0.020124296734075866,0.0004049873190411366,-0.04001807223796947,0.034666699166802574,26.221441173553465,0.8546014481923081,-1.3016056377354621,0.0003879675304860571,0.3194633068106045,31.94633068106045,-0.4528698301031419
2013-07,0.002213536274652579,0.0018104906055951431,0.011897346088740775,0.0001415468439552754,-0.02411907217008705,0.027456873771267053,27.78211480920965,0.6408409757746989,0.8648630916338199,0.00014001263934196572,0.1888645140748505,18.88645140748505,0.55781114121245
2013-08,-0.004093028585269963,-0.004665889763695056,0.010041936289758156,0.00010084048444756182,-0.03252303713163365,0.010390532277977161,26.07008387825706,1.0803784477701333,-1.506769509651786,0.00011300970906341877,0.1594107966255284,15.94107966255284,-1.0314432034880308
2013-09,0.001851914997384805,0.00015966103424567497,0.0132781557474106,0.00017630942005249318,-0.017866105408994012,0.03309834783374252,25.555576133728028,0.6785389415261426,0.6877324718358013,0.00017092353820740731,0.21078418786338857,21.078418786338858,0.46668257934097085
2013-10,0.0037914160018952658,0.0011846036374897715,0.013237957031581949,0.00017524350637000997,-0.024535180261065354,0.034183043419404445,27.459346356599227,0.988685304061678,1.372457200620103,0.00018199905878378482,0.21014605303274794,21.014605303274795,0.955436832477607
2013-11,-0.0032579791616471135,-0.00366573813728381,0.011462017822466076,0.00013137785256252997,-0.02661068144977494,0.019809008125852463,27.082212734222413,0.5627160720464864,-0.9567084828207493,0.00013542338815213028,0.18195389208741194,18.195389208741194,-0.8210107487350726
2013-12,0.0006977034328351205,0.0003154383957013864,0.012731345901725834,0.00016208716846939118,-0.031828934206215,0.027356135097542665,26.70900635492234,0.26028648637660734,-0.011799794383233001,0.0001548555219558006,0.20210385066664757,20.210385066664756,0.17582126507445037
2014-01,0.0029946079509054653,0.0003126603824807174,0.016453609910775706,0.0002707212790959765,-0.02180116306234484,0.04427177168216326,27.140709740774973,0.4461782602448324,0.7792658180605636,0.00026679746639484195,0.261192959959081,26.119295995908097,0.7546412036281772
2014-02,-0.0006327981875046091,0.0006141943689126756,0.012043451096450258,0.0001450447143125889,-0.04179382613409338,0.016104457729905566,27.95627082021613,0.5398364954124178,0.8442919634150678,0.00013781121552645654,0.1911838591690533,19.118385916905332,-0.1594651432511615
2014-03,0.0012756863318058084,0.001830795184674797,0.00943351939023818,8.899128808599973e-05,-0.017484500444541425,0.021078304015713957,28.41541017804827,0.3471326434539109,0.4454006176271163,8.638098331810828e-05,0.14975247776805542,14.975247776805542,0.3214729556150637
2014-04,0.0002954620205188145,-0.0006121611566235348,0.00861766638361957,7.42641738993668e-05,-0.01636967431828275,0.013990467856151262,28.762228102911088,0.4055261106399556,0.1807930867864502,7.081508247163265e-05,0.13680121279667237,13.680121279667237,0.07445642917074125
2014-05,0.0004884154495584796,-0.0008751097531546756,0.009477262532406999,8.981850510816551e-05,-0.013356734678544209,0.02039696899488724,29.321685155232746,0.2538723261131081,0.6169322273808563,8.577998308771552e-05,0.15044687862251485,15.044687862251486,0.12308069328873686
2014-06,0.0006523159927070612,-0.0005846854894037985,0.00667742879377351,4.4588055295915545e-05,-0.008132238657187929,0.018746074872703335,29.558657964070637,0.2544346242712686,0.5467563264081081,4.289033072188e-05,0.10600089591400028,10.600089591400028,0.1643836301621794
2014-07,-0.00034335516149578473,-0.0015643175102356163,0.008213558044937369,6.746253575755538e-05,-0.018492208974492542,0.011412532481152713,30.305405269969594,0.3526540315874107,1.143362180313099,6.451394962641046e-05,0.13038619179538896,13.038619179538896,-0.08652550069693775
2014-08,0.001043895785007447,0.0005750154582213192,0.00751834729565278,5.652554605804947e-05,-0.014269206004760752,0.015402588666885873,30.047413417271205,0.3228908662904906,-0.2473624819638965,5.4923571798574854e-05,0.11935006328707358,11.935006328707358,0.26306173782187664
2014-09,-0.0026152615095862736,0.0005947031560926451,0.009288050613410235,8.626788419727024e-05,-0.02947833933899785,0.00929141592117521,29.518599373953684,0.6962587341888851,-0.834991339123607,8.899948247520944e-05,0.14744323252598643,14.744323252598642,-0.659045900415741
2014-10,0.006560680568643698,0.005972060974553174,0.010139035209166081,0.00010280003497270948,-0.008380050304680527,0.028003317569658067,30.79789518273395,1.3272229698551923,1.4362769364568628,0.00014137299775854456,0.16095219418548723,16.095219418548723,1.653291503298212
2014-11,0.001301629985508143,0.003367358724237863,0.0063210064524014,3.9955122571300135e-05,-0.01309574922621218,0.0102907306341903,33.58900772897821,0.24547364703479665,0.9918629015381107,3.95464620025109e-05,0.10034286665213245,10.034286665213244,0.32801075634805205
2014-12,0.0008501276942440334,0.0024913282892797366,0.010933218374003904,0.00011953526401365657,-0.020388326087843505,0.02119498408581604,34.42365316911177,0.6159144175495713,1.138124153772077,0.00011482456001864742,0.1735594610830578,17.35594610830578,0.2142321789494964
2015-01,0.005433525547033628,0.006875819498672102,0.011965852371464542,0.0001431816229756836,-0.02026691305842403,0.022798520648522717,37.708283233642575,1.2043588868677892,1.554571780288979,0.00016554574169716654,0.18995201759884592,18.99520175988459,1.3692484378524743
2015-02,-0.004143654504686528,-0.0021101219967467207,0.013209660186918992,0.0001744951222538727,-0.037331106424449166,0.016332710398772134,37.13570966218647,0.8227268181169359,-1.0279406585617783,0.00018248104110524623,0.2096968545495519,20.96968545495519,-1.044200935181005
2015-03,0.002697102304290628,0.0048175119708110895,0.01436478931794522,0.00020634717214895311,-0.03767572437973895,0.027253806995170295,37.151877489956945,1.1897587941539736,0.35669520060737275,0.00020424211607290144,0.22803396102672116,22.803396102672117,0.6796697806812383
2015-04,-0.003991618341984901,-0.0016955964223561296,0.008533919436551558,7.282778094955246e-05,-0.024815186792981492,0.008061682330634066,36.6424066452753,0.7829709330658909,-0.9798649776910763,8.529280836859644e-05,0.13547177122665527,13.547177122665527,-1.005887822180195
2015-05,-0.0005685381672142233,0.0002544879775202957,0.012461388126075829,0.00015528619402870364,-0.02984531836567687,0.022144881266029988,35.221087265014646,0.41406604485953785,-0.7036288688640109,0.00014784511997484778,0.19781840383349908,19.78184038334991,-0.14327161813798428
2015-06,0.00010840392633146723,-0.0018813951136398483,0.012029371258243772,0.00014470577286866134,-0.019579545093632293,0.02650451505811767,34.98331624811346,0.5819424766362175,-0.217415292115163,0.00013813998914951172,0.19096034866668699,19.0960348666687,0.027317789435529743
2015-07,0.0027112980095103825,0.00024464697949865986,0.007845112699265914,6.154579326418331e-05,-0.008992736929131336,0.016204267447772813,36.123819004405625,0.5515864566888916,0.8923466699922092,6.60993941030954e-05,0.12453730325719357,12.453730325719357,0.6832470983966163
2015-08,-0.003685863629488073,-0.0026463142631699657,0.017244527815117174,0.0002973737395663499,-0.05080552390367792,0.026056931041063065,35.794437408447266,1.109625223665591,-0.5300961313474862,0.0002967986759964685,0.2737483924532164,27.374839245321642,-0.9288376346309943
2015-09,0.0030976417860041363,0.004781663404856256,0.011898043535455736,0.00014156343997160002,-0.02019191195518408,0.023462295760555644,34.775425138927645,1.028796603971377,0.2561820386863801,0.0001444177084168751,0.18887558569821356,18.887558569821355,0.7806057300730423
2015-10,0.0014236515838825696,0.0010869681182729947,0.008116029431872262,6.58699337390168e-05,-0.009442876822731872,0.020050285470981446,37.74929636174982,0.6434929348743818,1.2293631604479855,6.490262967408011e-05,0.12883797306008907,12.883797306008907,0.35876019913840757
2015-11,-0.0028676837828994694,-0.0016228436929922358,0.013935242290606218,0.00019419097769790005,-0.03472835109562887,0.017655222751128165,35.662720108032225,0.8409437066682718,-1.1783231283921345,0.00019270503909170968,0.2212151133622448,22.12151133622448,-0.7226563132906663
2015-12,-0.0014070132959922274,-0.0005092541169139875,0.013639657568326358,0.00018604025858120249,-0.0293471754530423,0.021785225185601647,34.66006747159091,0.4266379391137606,-0.6189663920956702,0.00017956356960624673,0.21652285136322916,21.652285136322917,-0.3545673505900413
2016-01,-0.001334284773182789,-0.005412601473310649,0.016067414094580994,0.00025816179568674004,-0.02927309897996874,0.030642683775325905,33.372743104633535,0.6131553464063823,-1.1523453320123247,0.0002463546486118064,0.2550622914369321,25.50622914369321,-0.33623976284206286
2016-02,-0.000402790817301891,-2.7288933152061143e-06,0.014305310930306672,0.00020464192081275155,-0.030447637395117588,0.02331000860883281,32.418550682067874,0.8783409185242324,-0.5266935565270806,0.00019457206521461675,0.22708977089427299,22.7089770894273,-0.10150328596007654
2016-03,0.0036434942948229145,0.0042759517077050595,0.01009658644171991,0.00010194105777512231,-0.016307654347752363,0.024146915844823647,34.32379774613814,0.6244402949746765,1.2980794159237534,0.0001105824240072057,0.16027834089274454,16.027834089274453,0.9181605622953745
2016-04,-0.000299131264225103,0.0005189121930194213,0.010666253551598467,0.00011376896482698691,-0.020593314851150638,0.029609170748017975,34.81753903343564,0.5526526136667852,0.0693132335796917,0.00010844087458655778,0.16932152590973396,16.932152590973395,-0.07538107858472595
2016-05,0.00040637713216303185,0.005029802031227767,0.0139889264975649,0.00019569006455427335,-0.026855438648889517,0.025141183586102674,36.51298831758045,0.94502688810051,0.5168762416349076,0.00018653663242523393,0.22206732372791116,22.206732372791116,0.10240703730508402
2016-06,0.002955254497337003,0.0008569928575391087,0.008726698060793656,7.615525904425978e-05,-0.009268442981993965,0.02321438432603362,37.18060181357644,0.42380278088614254,0.8475899548154833,8.142718550446039e-05,0.13853203701365782,13.853203701365782,0.7447241333289247
2016-07,0.0038969205038005125,0.0032188096778209044,0.009333427462913326,8.711286820546468e-05,-0.01928043815311089,0.02264046350407036,40.1461763381958,0.8871058567087845,1.5928607488515614,9.794321420813228e-05,0.14816356768037514,14.816356768037513,0.9820239669577292
2016-08,-0.0015236810212646168,-0.0002255700016494767,0.006408866820432059,4.1073573922034935e-05,-0.013364149237955503,0.008340680845752568,40.66052362193232,0.48441754105965806,-0.3857439311580077,4.160937021476931e-05,0.10173760675557886,10.173760675557887,-0.38396761735868346
2016-09,-0.0007227769187379434,0.003161814600567544,0.013448510865157163,0.00018086244449025027,-0.04023413371645501,0.019725380899813037,39.573607308524,0.8676969153381676,-0.5694356632336627,0.00017277235360783203,0.21348849152013574,21.348849152013575,-0.18213978352196175
2016-10,-0.004209304738606924,-0.0039227057780093725,0.012033847410858615,0.0001448134835078286,-0.02262298067923956,0.023182938532976108,36.83337602161226,0.8067982073224478,-1.3112691640912058,0.00015563584972324787,0.19103140538658248,19.10314053865825,-1.060744794128945
2016-11,0.00041785825842835685,-0.0014808922497604924,0.01413095436541617,0.00019968387127747435,-0.03016588288970362,0.02595552598534213,36.24298949468704,0.7828539524590761,0.16417083408203706,0.00019034972102649334,0.2243219462333624,22.43219462333624,0.10530028112394593
2016-12,0.0037710542805438683,0.0072652756093056605,0.014697083584818048,0.00021600426589912813,-0.029656171800605147,0.03811834388174091,38.45259530203683,1.158851760713792,1.0426937058140702,0.00021993919886216835,0.23330896898014936,23.330896898014934,0.9503056786970548
2017-01,-0.00017439413636721122,0.0004462564957346307,0.010266694387176986,0.00010540501363969143,-0.015072758414743767,0.019359880153232648,39.60021629333496,0.42416052703590607,0.37056430028381177,0.0001001651762725061,0.16297872081103792,16.297872081103794,-0.04394732236453723
2017-02,0.001295728526702449,0.0013902573115166601,0.0110051150440542,0.0001211125571328681,-0.014074964000891851,0.031220316363477968,39.80229568481445,0.6087888414200648,0.5094047402352485,0.00011641712443552235,0.17470078533733832,17.470078533733833,0.3265235887290171
2017-03,-0.001917280117133291,-0.0035718185503360277,0.011774361406513448,0.00013863558653119337,-0.019898887204464803,0.024885866709748336,38.6251802859099,0.6483049074598511,-0.8642679602458877,0.00013628391538173957,0.18691219276938764,18.691219276938764,-0.48315458951758933
2017-04,0.0012308536055754393,-0.00044916322150249103,0.011147356961924204,0.00012426356723656002,-0.024981401958171036,0.022393597753411026,39.853437524092826,0.9507297001908003,1.0327596668505794,0.00011923838008562541,0.17695880578149573,17.695880578149573,0.3101751086050107
2017-05,-0.004199829110463946,-0.002403443252966142,0.012325855556687703,0.00015192671520432912,-0.03430264198201521,0.01474730010875365,36.885988062078304,1.219872803181855,-1.2471994586979365,0.00016265951997941454,0.19566689099459555,19.566689099459555,-1.0583569358369143
2017-06,0.0006826502519539157,0.0006081481566701363,0.00970462496350092,9.417974568220524e-05,-0.02026245463318991,0.016288829543134445,37.104042920199305,0.47273035299622657,0.6505926753915781,9.036485951768865e-05,0.15405614532343628,15.405614532343629,0.17202786349238675
2017-07,0.0015251229906308515,0.0035731051253961605,0.011413031289919344,0.000130257283224678,-0.026062519063354803,0.017615245354792877,36.83912296295166,0.643340957829937,-0.013352478847815475,0.00012607041919999488,0.1811762549911518,18.11762549911518,0.3843309936389746
2017-08,1.0699309917475133e-05,-0.00024758742370155324,0.00948206614460511,8.99095783706664e-05,-0.012444123154250933,0.02237787193465003,37.41753155252208,0.2831098379536106,0.23420317751585876,8.600058074282666e-05,0.15052313360214084,15.052313360214084,0.0026962260992037337
2017-09,-0.000733751980355239,-0.0012420112199398596,0.0069107306667087415,4.775819834778865e-05,-0.014489309853692232,0.011669817042615294,37.57580642700195,0.275067715936742,-0.005651266525570175,4.5908680399074466e-05,0.10970444833115356,10.970444833115355,-0.18490549904952022
2017-10,-0.0011341032527799834,-0.002314107469853555,0.009054389128277794,8.19819624862751e-05,-0.02026909328303171,0.013734815746350578,37.43414150584828,0.7490701875777797,-0.054450049080460354,7.954169983395602e-05,0.1437339714421797,14.37339714421797,-0.2857940197005558
2017-11,0.0006946438525025746,0.0007554752647608304,0.007592816036770295,5.765085536823617e-05,-0.01628993825848094,0.013278711460800858,36.67170406523205,0.3594405536672445,0.17924839639842483,5.5388106622996916e-05,0.12053221790374354,12.053221790374353,0.1750502508306488
2017-12,-0.0010937968968654029,0.0014509324338811992,0.011505027754561513,0.00013236566363323074,-0.035916428209418705,0.013102812320350665,36.22792072296143,0.5160864978246116,-0.9051793133438635,0.00012694377210316154,0.18263665359279377,18.263665359279376,-0.2756368180100815
2018-01,-0.0038634711431124596,-0.002094234042099386,0.009839281713685718,9.681146464127017e-05,-0.018681925662636645,0.0119830395142201,34.18253653390067,0.7838484375154394,-1.394091614915453,0.00010712780417011046,0.15619375496350704,15.619375496350704,-0.9735947280643398
2018-02,-0.005568517019043972,-0.003775950714608584,0.017839874360197523,0.000318261117187633,-0.03904651746471834,0.025270960511172634,30.73941421508789,0.7336177429362726,-1.4140503096407473,0.0003325189138638767,0.283199225866321,28.319922586632103,-1.403266288799081
2018-03,0.002861357902390926,0.0018465921286150205,0.013986290257681808,0.00019561631517212504,-0.023017978168883946,0.04010109963559269,30.820329484485445,0.6473064649499444,0.5801088254692349,0.00019448862159045596,0.22202547471714934,22.202547471714933,0.7210621914025134
2018-04,0.00022750178117471542,0.002936731276821244,0.012669974388546655,0.0001605282510064282,-0.019643417020733463,0.02647796661041675,31.9683354695638,0.6147125398687161,0.327941178222045,0.00015293580563798833,0.2011296080979126,20.11296080979126,0.05733044885602829
2018-05,0.0036164270326613248,0.004273571927100894,0.01279837168974897,0.00016379831790896791,-0.02776714377652025,0.0262938030350312,33.08126024766402,0.7441216194119623,1.071056154082428,0.0001694314843047603,0.20316785206587168,20.316785206587166,0.9113396122306539
2018-06,0.0028192977898669125,0.0032102814620920484,0.008208869417737226,6.73855371174615e-05,-0.015287705711861681,0.018742105924743298,35.79313532511393,0.6950168499402367,1.481547882189881,7.212514204457846e-05,0.13031176214601772,13.031176214601773,0.7104630430464619
2018-07,0.0001737876684813916,-0.0013315782358850469,0.012837984900577594,0.0001648138563074583,-0.02444735669694206,0.024764216829988847,36.24527595156715,0.5394332546678052,-0.3158382281295179,0.00015699577958939073,0.20379669229278352,20.379669229278353,0.04379449245731068
2018-08,0.0011940114445804708,-0.0005046690561193803,0.00740466819386981,5.4829111061307184e-05,-0.010968066504173877,0.019483749809295375,37.2332647572393,0.4345808241656399,1.069721964371834,5.387089999712646e-05,0.11754546349157595,11.754546349157595,0.30089088403427866
2018-09,-0.002663795691932779,0.0012856911738669517,0.012781238462126223,0.0001633600566257347,-0.0302330342641902,0.012575469945434755,36.5273043983861,0.743471219176074,-1.251709557410902,0.0001618579663969504,0.20289587050919777,20.289587050919778,-0.6712765143670603
2018-10,0.0012299985955178175,-0.0008016044384922403,0.015088508474945306,0.00022766308799849634,-0.028828363861324213,0.028527138775757035,35.437947148862094,0.6900385654719166,-0.249125293028964,0.00021927758941310272,0.23952264647757437,23.95226464775744,0.30995964607049004
2018-11,0.0038840773910904574,0.003562259081470073,0.010319884609592524,0.00010650001835530462,-0.014392564042202292,0.02087960578324557,37.90900947934105,0.853582958071422,1.4543923242362975,0.00011651464608979397,0.16382308941518828,16.38230894151883,0.9787875025547953
2018-12,-0.0015136161787346694,-0.0029688983725111007,0.018499982452161324,0.0003422493507302769,-0.04190012090237779,0.03541311831869903,39.56956602397718,0.9234634796529184,0.28227558645783324,0.0003265272609441581,0.29367811696486645,29.367811696486644,-0.38143127704113666
2019-01,0.003175403505835178,0.004665361760454448,0.009895640750800056,9.792370586889471e-05,-0.021895644216644458,0.02041136839913246,39.58710043770926,0.8978033295660047,0.6484031288981743,0.00010334385968096055,0.15708842694152064,15.708842694152064,0.8002016834704648
2019-02,0.0006093093828623465,0.0020479729018962243,0.00836601294149831,6.999017253731722e-05,-0.014579004002797616,0.019319820599401665,42.19187786704615,0.395509489899534,1.0220592237961346,6.667773716992357e-05,0.13280633825011492,13.280633825011492,0.1535459644813113
2019-03,0.002873628336183256,0.004644425970647324,0.00906292443898323,8.21365993867195e-05,-0.013650373518446458,0.016758742727077242,44.04805973597935,0.7749528979546098,1.4019954966803045,8.648307256377203e-05,0.1438694652991152,14.386946529911521,0.7241543407181805
2019-04,0.0003414334951863063,0.000646565044555508,0.01444362794397124,0.00020861838818386687,-0.033284686422029204,0.03198479989909185,44.536512102399556,0.8254890949830705,0.027806140105908844,0.0001988007560543655,0.2292854854157464,22.92854854157464,0.08604124078694918
2019-05,-0.0007941576500270207,0.00032469666244149063,0.010390611606303996,0.0001079648095530593,-0.025631141723501095,0.0113761115223808,44.552873611450195,0.43858017830351587,-0.07678373126133033,0.00010368800458283489,0.1649458456808505,16.49458456808505,-0.2001277278068092
2019-06,0.002179953676976951,0.0016062139559321687,0.014908579471354858,0.00022226574185370347,-0.02525712590273526,0.027979866626738577,45.52440567016602,0.9103545191112175,0.8569164245973943,0.00021590465279478364,0.23666636209468656,23.666636209468656,0.5493483265981917
2019-07,-0.0006999080069976473,-0.0006387255426736435,0.00890035654600665,7.921634664604341e-05,-0.014731671699222265,0.02030741867094785,46.10965503345836,0.625183529808585,-0.05687464283979255,7.61054748349372e-05,0.14128878000323644,14.128878000323644,-0.17637681776340713
2019-08,0.00044840287398108594,0.001608552756458427,0.010977032659129162,0.00012049524599958826,-0.027054956365445675,0.021880911358933795,45.781303058971055,0.446032672726126,0.0017945079482698976,0.00011521925450063784,0.17425499129693886,17.425499129693886,0.11299752424323366
2019-09,0.00016784497723345873,0.00032192939831580605,0.00737966602360419,5.4459470619938075e-05,-0.011112369225366379,0.014648485752990378,46.33721389770508,0.3386484791230427,0.4156838297857342,5.176466902532367e-05,0.1171485663430176,11.714856634301759,0.0422969342628316
2019-10,0.002017532910980722,0.0012544372665884626,0.009216940424763427,8.495199079363822e-05,-0.014148733402319308,0.02984681060780086,46.50465774536133,0.7745852169106617,0.510983393024659,8.532886502341387e-05,0.14631439327693238,14.631439327693238,0.508418293567142
2019-11,-0.0014821313375261865,-0.0011747332484775036,0.008366912354467527,7.000522234734135e-05,-0.01421206039570053,0.011213410685035737,46.38083152770996,0.7137020934393232,-0.55485160867034,6.870167453165143e-05,0.1328206159883699,13.28206159883699,-0.373497097056599
2019-12,-0.0013591065505297482,0.0013357138586228238,0.010252431311550311,0.00010511234779805723,-0.03178345237424573,0.009304290011964285,45.362981887090776,1.045730932611617,-0.483042356612285,0.00010195416851860454,0.16275230150480338,16.27523015048034,-0.34249485073349656
2020-01,-0.0003540454338327651,0.0014710449703947087,0.011482138624789145,0.00013183950739887476,-0.02321391855017405,0.01981143067849039,46.082068670363654,0.9202034628898631,0.9990699966912941,0.0001256867837871938,0.18227329992216754,18.227329992216752,-0.0892194493258568
